order_item_id,order_id,item_id,supplier_id,quantity,fulfilled_quantity,fulfilled_date,customer_id,order_date,order_status,item_status,name,category,unit_price,item_failure_rate,item_restock_weight,name_supplier,category_supplier,supplier_failure_rate,supplier_fulfillment_weight,avg_quantity_on_hand,avg_backlog,stockouts,fulfilled_binary
845,274,2,1,3,3,08/08/2025,119,06/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
846,274,41,7,4,4,08/08/2025,119,06/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,Bennett Ltd,Food,0.02,1.27,20.73573574,108.8268268,1,1
847,275,39,10,3,3,06/08/2025,124,06/08/2025,fulfilled,Fulfilled,Own,Electronics,43.68,0.04,1.5,Walker and Sons,Electronics,0.41,0.14,10.68868869,115.7837838,40,1
848,275,17,2,5,5,11/08/2025,124,06/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,"Moore, Bridges and Donaldson",Food,0.14,1.42,26.15915916,114.5605606,0,1
849,275,44,10,1,1,13/08/2025,124,06/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
850,276,42,8,1,1,07/08/2025,178,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Carlson LLC,Medical,0.33,3.32,13.85785786,121.7127127,32,1
851,276,1,4,2,2,07/08/2025,178,06/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Young PLC,Hardware,0.45,0.61,8.688688689,151.7237237,67,1
852,277,35,1,4,4,07/08/2025,167,06/08/2025,fulfilled,Fulfilled,Bit,Clothing,22.95,0.34,2.3,Perez PLC,Clothing,0.32,0.25,17.60660661,113.4644645,3,1
853,278,46,8,1,1,08/08/2025,158,06/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,1
854,278,15,6,4,4,07/08/2025,158,06/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Austin Inc,Clothing,0.12,3.08,22.28528529,110.8408408,2,1
855,278,32,2,1,1,06/08/2025,158,06/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
856,279,33,2,1,1,11/08/2025,72,06/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
857,279,32,2,1,1,06/08/2025,72,06/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
858,279,11,4,3,3,10/08/2025,72,06/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
859,279,36,2,5,5,08/08/2025,72,06/08/2025,fulfilled,Fulfilled,Always,Food,25.32,0.13,0.48,"Moore, Bridges and Donaldson",Food,0.14,1.42,4.199199199,260.7717718,314,1
860,279,13,10,2,2,07/08/2025,72,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
861,280,48,5,4,2,08/08/2025,147,06/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
862,281,4,2,1,1,06/08/2025,62,06/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,"Moore, Bridges and Donaldson",Food,0.14,1.42,5.365365365,165.4264264,184,1
863,281,22,7,1,1,08/08/2025,62,06/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,1
864,281,34,9,5,5,07/08/2025,62,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
865,282,25,6,1,1,06/08/2025,16,06/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Austin Inc,Clothing,0.12,3.08,19.95295295,123.0540541,8,1
866,283,20,9,1,1,08/08/2025,114,06/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
867,284,30,6,5,5,07/08/2025,167,06/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Austin Inc,Clothing,0.12,3.08,24.01701702,140.3783784,0,1
868,285,46,3,5,5,09/08/2025,4,06/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
869,285,5,6,3,3,06/08/2025,4,06/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Austin Inc,Clothing,0.12,3.08,24.84484484,138.5415415,0,1
870,285,38,10,4,4,07/08/2025,4,06/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walker and Sons,Electronics,0.41,0.14,3.429429429,212.3183183,296,1
871,285,13,10,2,2,07/08/2025,4,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
872,285,37,5,2,2,06/08/2025,4,06/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walsh-Phillips,Electronics,0.22,0.28,13.36236236,113.951952,5,1
873,286,28,7,5,5,06/08/2025,80,06/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,Bennett Ltd,Food,0.02,1.27,20.32832833,117.3333333,1,1
874,286,33,2,2,2,09/08/2025,80,06/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
875,286,42,8,3,3,08/08/2025,80,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Carlson LLC,Medical,0.33,3.32,13.85785786,121.7127127,32,1
876,286,49,10,3,3,08/08/2025,80,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walker and Sons,Electronics,0.41,0.14,9.322322322,146.2462462,20,1
877,286,23,7,1,1,13/08/2025,80,06/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
878,287,41,7,1,1,06/08/2025,113,06/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,Bennett Ltd,Food,0.02,1.27,20.73573574,108.8268268,1,1
879,287,38,5,2,2,06/08/2025,113,06/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,1
880,288,13,10,3,3,08/08/2025,34,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
881,288,35,6,5,5,07/08/2025,34,06/08/2025,fulfilled,Fulfilled,Bit,Clothing,22.95,0.34,2.3,Austin Inc,Clothing,0.12,3.08,12.46546547,146.8618619,29,1
882,289,10,5,3,3,06/08/2025,138,06/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,1
883,289,21,3,5,5,09/08/2025,138,06/08/2025,fulfilled,Fulfilled,Hard,Medical,31.81,0.24,1.58,Miller-Torres,Medical,0.37,4.09,9.394394394,163.6266266,36,1
884,289,16,8,2,2,06/08/2025,138,06/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Carlson LLC,Medical,0.33,3.32,20.34234234,141.5995996,8,1
885,290,42,3,3,3,07/08/2025,60,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Miller-Torres,Medical,0.37,4.09,22.48048048,94.84084084,0,1
886,290,5,1,3,3,08/08/2025,60,06/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Perez PLC,Clothing,0.32,0.25,25.07907908,149.6746747,1,1
887,290,23,2,1,1,08/08/2025,60,06/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
888,291,13,10,2,2,08/08/2025,10,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
889,291,22,2,5,5,09/08/2025,10,06/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,"Moore, Bridges and Donaldson",Food,0.14,1.42,20.26926927,130.8918919,13,1
890,291,44,10,1,1,08/08/2025,10,06/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
891,291,17,7,3,3,06/08/2025,10,06/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,Bennett Ltd,Food,0.02,1.27,23.21021021,112.993994,1,1
892,291,20,9,4,4,09/08/2025,10,06/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
893,292,37,10,1,1,09/08/2025,28,06/08/2025,fulfilled,Fulfilled,Style,Electronics,31.47,0.12,1.4,Walker and Sons,Electronics,0.41,0.14,13.28828829,115.2632633,11,1
894,292,29,5,1,1,09/08/2025,28,06/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
895,292,41,2,1,1,06/08/2025,28,06/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,"Moore, Bridges and Donaldson",Food,0.14,1.42,14.86186186,133.2972973,25,1
896,293,42,8,4,4,12/08/2025,24,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Carlson LLC,Medical,0.33,3.32,13.85785786,121.7127127,32,1
897,293,30,1,4,4,08/08/2025,24,06/08/2025,fulfilled,Fulfilled,Source,Clothing,15.78,0.13,3.45,Perez PLC,Clothing,0.32,0.25,23.56556557,115.5995996,0,1
898,293,23,2,2,2,13/08/2025,24,06/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
899,294,49,5,5,5,06/08/2025,95,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
900,295,46,3,3,3,07/08/2025,65,06/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
901,296,44,5,4,4,07/08/2025,183,06/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,1
902,297,1,9,2,2,07/08/2025,108,06/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
903,298,15,6,1,1,09/08/2025,55,06/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Austin Inc,Clothing,0.12,3.08,22.28528529,110.8408408,2,1
904,298,5,1,2,2,11/08/2025,55,06/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Perez PLC,Clothing,0.32,0.25,25.07907908,149.6746747,1,1
905,298,43,8,3,3,08/08/2025,55,06/08/2025,fulfilled,Fulfilled,Decision,Medical,23.5,0.43,0.42,Carlson LLC,Medical,0.33,3.32,5.418418418,217.1731732,249,1
906,298,18,8,1,1,11/08/2025,55,06/08/2025,fulfilled,Fulfilled,Of,Medical,21.29,0.5,0.92,Carlson LLC,Medical,0.33,3.32,6.78978979,218.4824825,80,1
907,299,38,5,5,5,07/08/2025,5,06/08/2025,fulfilled,Fulfilled,Agreement,Electronics,36.85,0.04,0.5,Walsh-Phillips,Electronics,0.22,0.28,3.459459459,276.8618619,343,1
908,299,29,5,2,2,07/08/2025,5,06/08/2025,fulfilled,Fulfilled,Know,Electronics,46.81,0.44,5.01,Walsh-Phillips,Electronics,0.22,0.28,21.6046046,139.6786787,8,1
909,299,25,1,5,5,09/08/2025,5,06/08/2025,fulfilled,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Perez PLC,Clothing,0.32,0.25,18.6006006,133.002002,4,1
910,299,33,2,3,3,07/08/2025,5,06/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
911,299,41,2,4,4,07/08/2025,5,06/08/2025,fulfilled,Fulfilled,Ready,Food,30.93,0.13,2.89,"Moore, Bridges and Donaldson",Food,0.14,1.42,14.86186186,133.2972973,25,1
912,300,9,1,5,5,08/08/2025,37,06/08/2025,fulfilled,Fulfilled,Various,Clothing,20.99,0.34,4.24,Perez PLC,Clothing,0.32,0.25,24.56656657,141.5555556,2,1
913,300,6,2,2,2,07/08/2025,37,06/08/2025,fulfilled,Fulfilled,Risk,Food,13.65,0.04,4,"Moore, Bridges and Donaldson",Food,0.14,1.42,22.82382382,131.2392392,4,1
914,301,20,4,4,4,11/08/2025,186,06/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Young PLC,Hardware,0.45,0.61,6.512512513,204.6266266,198,1
915,301,11,4,5,5,09/08/2025,186,06/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
916,301,47,5,3,3,10/08/2025,186,06/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walsh-Phillips,Electronics,0.22,0.28,24.04004004,124.6366366,1,1
917,301,13,10,5,5,12/08/2025,186,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
918,302,32,7,3,3,10/08/2025,129,06/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,Bennett Ltd,Food,0.02,1.27,20.10610611,109.3263263,5,1
919,302,26,10,4,4,07/08/2025,129,06/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walker and Sons,Electronics,0.41,0.14,25.17617618,100.6666667,0,1
920,302,27,7,5,5,11/08/2025,129,06/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,1
921,303,17,7,5,5,08/08/2025,196,06/08/2025,fulfilled,Fulfilled,How,Food,16.82,0.3,5.4,Bennett Ltd,Food,0.02,1.27,23.21021021,112.993994,1,1
922,303,50,8,3,3,06/08/2025,196,06/08/2025,fulfilled,Fulfilled,Sell,Medical,26.66,0.43,5.42,Carlson LLC,Medical,0.33,3.32,24.2002002,144.4054054,0,1
923,303,49,5,4,4,08/08/2025,196,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walsh-Phillips,Electronics,0.22,0.28,13.5985986,143.8708709,15,1
924,303,47,10,2,2,08/08/2025,196,06/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walker and Sons,Electronics,0.41,0.14,17.0950951,140.2702703,18,1
925,304,10,5,4,4,08/08/2025,147,06/08/2025,partial - expired,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walsh-Phillips,Electronics,0.22,0.28,23.77377377,143.4924925,0,0
926,304,18,8,1,1,11/08/2025,147,06/08/2025,partial - expired,Fulfilled,Of,Medical,21.29,0.5,0.92,Carlson LLC,Medical,0.33,3.32,6.78978979,218.4824825,80,0
927,304,48,5,4,1,06/08/2025,147,06/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
928,305,34,9,2,2,09/08/2025,199,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Greene Ltd,Hardware,0.12,3.58,23.1981982,128.0540541,2,1
929,305,27,2,3,3,07/08/2025,199,06/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,"Moore, Bridges and Donaldson",Food,0.14,1.42,9.665665666,130.7347347,30,1
930,305,42,3,2,2,10/08/2025,199,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Miller-Torres,Medical,0.37,4.09,22.48048048,94.84084084,0,1
931,305,19,3,4,4,10/08/2025,199,06/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
932,306,49,10,4,4,11/08/2025,16,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walker and Sons,Electronics,0.41,0.14,9.322322322,146.2462462,20,1
933,306,13,10,5,5,11/08/2025,16,06/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
934,307,5,1,4,4,09/08/2025,32,06/08/2025,fulfilled,Fulfilled,Party,Clothing,42.32,0.31,5.18,Perez PLC,Clothing,0.32,0.25,25.07907908,149.6746747,1,1
935,307,22,7,1,1,08/08/2025,32,06/08/2025,fulfilled,Fulfilled,Well,Food,43.74,0.02,4.35,Bennett Ltd,Food,0.02,1.27,21.5015015,124.4054054,6,1
936,307,2,1,1,1,10/08/2025,32,06/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
937,308,18,8,5,5,10/08/2025,32,06/08/2025,fulfilled,Fulfilled,Of,Medical,21.29,0.5,0.92,Carlson LLC,Medical,0.33,3.32,6.78978979,218.4824825,80,1
938,308,45,10,5,5,09/08/2025,32,06/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walker and Sons,Electronics,0.41,0.14,19.27027027,119.0800801,3,1
939,308,49,10,2,2,10/08/2025,32,06/08/2025,fulfilled,Fulfilled,Court,Electronics,46.69,0.43,1.08,Walker and Sons,Electronics,0.41,0.14,9.322322322,146.2462462,20,1
940,308,16,3,3,3,06/08/2025,32,06/08/2025,fulfilled,Fulfilled,Long,Medical,11.43,0.08,4.5,Miller-Torres,Medical,0.37,4.09,22.64264264,141.2132132,4,1
941,308,24,1,3,3,08/08/2025,32,06/08/2025,fulfilled,Fulfilled,However,Clothing,24.56,0.23,5.73,Perez PLC,Clothing,0.32,0.25,25.56456456,121.2072072,0,1
942,309,20,9,2,2,07/08/2025,128,06/08/2025,fulfilled,Fulfilled,Box,Hardware,40.64,0.22,0.47,Greene Ltd,Hardware,0.12,3.58,3.173173173,251.7877878,342,1
943,310,11,9,4,4,07/08/2025,184,06/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
944,311,46,8,2,2,07/08/2025,88,06/08/2025,partial - expired,Fulfilled,Face,Medical,13.26,0.24,5.26,Carlson LLC,Medical,0.33,3.32,23.31931932,115.1211211,0,0
945,311,48,5,3,0,NA,88,06/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
946,311,47,5,3,3,10/08/2025,88,06/08/2025,partial - expired,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walsh-Phillips,Electronics,0.22,0.28,24.04004004,124.6366366,1,0
947,311,25,1,1,1,07/08/2025,88,06/08/2025,partial - expired,Fulfilled,Choose,Clothing,48.73,0.38,3.1,Perez PLC,Clothing,0.32,0.25,18.6006006,133.002002,4,0
948,312,10,10,4,4,07/08/2025,118,06/08/2025,fulfilled,Fulfilled,Consider,Electronics,32.41,0.09,4.4,Walker and Sons,Electronics,0.41,0.14,23.06206206,137.3863864,0,1
949,312,19,3,5,5,07/08/2025,118,06/08/2025,fulfilled,Fulfilled,Manage,Medical,9.09,0.03,0.75,Miller-Torres,Medical,0.37,4.09,8.766766767,120.7347347,40,1
950,312,15,6,2,2,07/08/2025,118,06/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Austin Inc,Clothing,0.12,3.08,22.28528529,110.8408408,2,1
951,313,47,5,2,2,07/08/2025,184,06/08/2025,fulfilled,Fulfilled,Now,Electronics,24.94,0.43,3.35,Walsh-Phillips,Electronics,0.22,0.28,24.04004004,124.6366366,1,1
952,313,15,6,4,4,07/08/2025,184,06/08/2025,fulfilled,Fulfilled,Republican,Clothing,14.57,0.25,5.32,Austin Inc,Clothing,0.12,3.08,22.28528529,110.8408408,2,1
953,314,28,2,3,3,09/08/2025,38,06/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,"Moore, Bridges and Donaldson",Food,0.14,1.42,17.27727728,129.1091091,10,1
954,314,44,10,2,2,09/08/2025,38,06/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walker and Sons,Electronics,0.41,0.14,23.49049049,109.8748749,1,1
955,314,11,4,1,1,07/08/2025,38,06/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Young PLC,Hardware,0.45,0.61,24.16316316,136.5515516,0,1
956,314,4,7,5,5,08/08/2025,38,06/08/2025,fulfilled,Fulfilled,Reality,Food,10.62,0.46,0.56,Bennett Ltd,Food,0.02,1.27,2.811811812,281.0590591,345,1
957,315,12,7,1,1,09/08/2025,17,06/08/2025,fulfilled,Fulfilled,Reason,Food,14.88,0.17,4.63,Bennett Ltd,Food,0.02,1.27,21.82182182,114.8738739,6,1
958,315,26,5,2,2,09/08/2025,17,06/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walsh-Phillips,Electronics,0.22,0.28,24.73173173,121.4834835,1,1
959,315,45,5,2,2,09/08/2025,17,06/08/2025,fulfilled,Fulfilled,Paper,Electronics,16.19,0.1,2.75,Walsh-Phillips,Electronics,0.22,0.28,17.01001001,119.3033033,10,1
960,315,2,1,1,1,08/08/2025,17,06/08/2025,fulfilled,Fulfilled,Dog,Clothing,9.6,0.2,2.22,Perez PLC,Clothing,0.32,0.25,13.16316316,143.5375375,22,1
961,315,36,7,3,3,09/08/2025,17,06/08/2025,fulfilled,Fulfilled,Always,Food,25.32,0.13,0.48,Bennett Ltd,Food,0.02,1.27,5.623623624,154.1781782,216,1
962,316,42,3,5,5,07/08/2025,148,06/08/2025,fulfilled,Fulfilled,There,Medical,13.57,0.06,2.64,Miller-Torres,Medical,0.37,4.09,22.48048048,94.84084084,0,1
963,316,11,9,1,1,07/08/2025,148,06/08/2025,fulfilled,Fulfilled,Fast,Hardware,25.8,0.14,5.56,Greene Ltd,Hardware,0.12,3.58,23.02702703,101.5145145,1,1
964,317,34,4,1,1,08/08/2025,126,06/08/2025,fulfilled,Fulfilled,Usually,Hardware,46.8,0.38,4.17,Young PLC,Hardware,0.45,0.61,24.57757758,122.0750751,0,1
965,317,23,2,2,2,08/08/2025,126,06/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,1
966,317,39,5,2,2,08/08/2025,126,06/08/2025,fulfilled,Fulfilled,Own,Electronics,43.68,0.04,1.5,Walsh-Phillips,Electronics,0.22,0.28,9.927927928,115.3823824,39,1
967,318,12,7,4,4,07/08/2025,193,06/08/2025,partial - expired,Fulfilled,Reason,Food,14.88,0.17,4.63,Bennett Ltd,Food,0.02,1.27,21.82182182,114.8738739,6,0
968,318,23,2,3,3,08/08/2025,193,06/08/2025,partial - expired,Fulfilled,Food,Food,38.79,0.39,2.11,"Moore, Bridges and Donaldson",Food,0.14,1.42,11.75075075,124.3653654,31,0
969,318,48,5,5,1,13/08/2025,193,06/08/2025,partial - expired,Failed,Agent,Electronics,34.35,0.27,0.19,Walsh-Phillips,Electronics,0.22,0.28,0.367367367,722.5815816,843,0
970,318,44,5,2,2,07/08/2025,193,06/08/2025,partial - expired,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,0
971,319,32,2,4,4,07/08/2025,74,07/08/2025,fulfilled,Fulfilled,One,Food,39.46,0.07,2.9,"Moore, Bridges and Donaldson",Food,0.14,1.42,16.66966967,104.6556557,11,1
972,319,1,9,5,5,11/08/2025,74,07/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Greene Ltd,Hardware,0.12,3.58,5.096096096,190.5425425,172,1
973,319,28,2,4,4,08/08/2025,74,07/08/2025,fulfilled,Fulfilled,Officer,Food,46.33,0.3,2.98,"Moore, Bridges and Donaldson",Food,0.14,1.42,17.27727728,129.1091091,10,1
974,319,44,5,5,5,09/08/2025,74,07/08/2025,fulfilled,Fulfilled,Hand,Electronics,7.73,0.37,4.82,Walsh-Phillips,Electronics,0.22,0.28,25.94394394,107.3273273,0,1
975,319,33,2,1,1,11/08/2025,74,07/08/2025,fulfilled,Fulfilled,List,Food,12.43,0.27,3.68,"Moore, Bridges and Donaldson",Food,0.14,1.42,24.62262262,110.8798799,0,1
976,320,26,5,1,1,08/08/2025,185,07/08/2025,fulfilled,Fulfilled,Congress,Electronics,44.17,0.16,3.87,Walsh-Phillips,Electronics,0.22,0.28,24.73173173,121.4834835,1,1
977,320,23,7,4,4,07/08/2025,185,07/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
978,321,27,7,1,1,09/08/2025,132,07/08/2025,fulfilled,Fulfilled,No,Food,13.95,0.19,1.05,Bennett Ltd,Food,0.02,1.27,5.408408408,140.8808809,108,1
979,321,8,3,3,3,08/08/2025,132,07/08/2025,fulfilled,Fulfilled,Occur,Medical,17.51,0.32,2.25,Miller-Torres,Medical,0.37,4.09,18.85585586,132.3273273,0,1
980,322,1,4,2,2,07/08/2025,91,07/08/2025,fulfilled,Fulfilled,Quickly,Hardware,36.42,0.18,1.02,Young PLC,Hardware,0.45,0.61,8.688688689,151.7237237,67,1
981,322,23,7,1,1,08/08/2025,91,07/08/2025,fulfilled,Fulfilled,Food,Food,38.79,0.39,2.11,Bennett Ltd,Food,0.02,1.27,12.97297297,136.9399399,21,1
982,322,46,3,4,4,09/08/2025,91,07/08/2025,fulfilled,Fulfilled,Face,Medical,13.26,0.24,5.26,Miller-Torres,Medical,0.37,4.09,25.09309309,118.3723724,0,1
983,322,13,10,3,3,08/08/2025,91,07/08/2025,fulfilled,Fulfilled,Serious,Electronics,15.31,0.03,1.96,Walker and Sons,Electronics,0.41,0.14,17.34434434,97.03003003,0,1
984,323,43,8,5,5,08/08/2025,51,07/08/2025,fulfilled,Fulfilled,Decision,Medical,23.5,0.43,0.42,Carlson LLC,Medical,0.33,3.32,5.418418418,217.1731732,249,1
